account_id,feature_name,times_used,first_used_date,last_used_date
ACC-101624,billing_portal,31,2025/03/23,05/14/2026
ACC-101624,advanced_analytics,57,12/28/2024,22/08/2025
ACC-105655,team_permissions,132,05/11/2024,2024-06-12
ACC-105655,mobile_app,13,2022-11-05,2024-03-09
ACC-105655,audit_logs,24,22-Jul-2022,2023-05-24
ACC-100821,dashboard,154,10/03/2023,2023-11-23
ACC-100821,api_access,76,2023-08-15,2023-11-28
ACC-100821,sso_login,65,2023-10-12,2023-10-21
ACC-100821,audit_logs,57,2023-06-20,20/11/2023
ACC-100821,advanced_analytics,6,12/13/2023,2024-01-03
ACC-101367,dashboard,50,16/11/2025,03/21/2026
ACC-101367,integrations_slack,25,2025-07-22,02/05/2026
ACC-101367,custom_reports,33,2026-04-26,05/05/2026
ACC-101367,sso_login,15,26/11/2025,05/06/2026
ACC-101367,mobile_app,56,2025-09-14,2025-10-15
ACC-101367,webhooks,14,2025-08-05,08/27/2025
ACC-101367,in_app_chat_support,65,21/04/2026,2026-05-30
ACC-101367,advanced_analytics,5,06/24/2025,2025-11-13
ACC-103712,api_access,19,11/11/2023,2024-01-30
ACC-103712,integrations_slack,45,2022-11-20,05/24/2023
ACC-103712,sso_login,24,2023-09-14,07/01/2024
ACC-103712,workflow_automation,114,11/21/2023,2024-12-11
ACC-103712,audit_logs,31,2024-12-14,01/28/2025
ACC-103712,billing_portal,78,2022-04-12,2025-04-24
ACC-103712,in_app_chat_support,28,2023-01-05,2024-08-25
ACC-103712,bulk_import,30,13-Oct-2023,2025-06-11
ACC-103712,custom_branding,59,2026-05-17,21/05/2026
ACC-103712,sandbox_environment,52,2025-09-06,2025-10-07
ACC-105469,integrations_slack,15,2024-06-14,2026-05-02
ACC-105469,sso_login,100,2026-03-05,05/13/2026
ACC-105469,data_export,58,2025/03/04,16/06/2025
ACC-105469,audit_logs,4,2026-01-22,2026-02-16
ACC-105469,in_app_chat_support,71,2026-03-14,2026-05-06
ACC-105469,bulk_import,42,2025-07-28,2025-10-22
ACC-105469,sandbox_environment,5,27-Sep-2024,05/07/2025
ACC-100850,api_access,30,2025-07-29,07/09/2025
ACC-100850,integrations_slack,27,27/11/2025,2025-11-30
ACC-100850,sso_login,53,11/11/2025,28/11/2025
ACC-100850,mobile_app,102,11/08/2025,2025-11-20
ACC-100850,billing_portal,52,2025-11-23,2025-11-30
ACC-100850,bulk_import,2,2025-07-07,25-Sep-2025
ACC-100850,custom_branding,53,10-Sep-2025,
ACC-101000,api_access,48,2024-02-08,19/05/2024
ACC-101000,integrations_slack,109,10/09/2025,2026-05-20
ACC-101000,sso_login,33,13/10/2024,05/23/2026
ACC-101000,audit_logs,30,2023-05-23,2026-01-06
ACC-101000,webhooks,120,16/05/2026,05/29/2026
ACC-101000,in_app_chat_support,21,2024-12-07,2025-04-22
ACC-104520,integrations_slack,12,22-Feb-2025,2025-10-28
ACC-104520,sso_login,51,2025-06-10,
ACC-104520,data_export,12,2025-12-08,24-Dec-2025
ACC-104520,mobile_app,20,04/19/2026,2026-05-11
ACC-104520,audit_logs,46,07-Feb-2026,07-Feb-2026
ACC-104520,webhooks,27,2026-04-20,2026-05-01
ACC-104520,advanced_analytics,33,2026-01-06,2026-04-03
ACC-104114,integrations_slack,45,2023-07-30,04/29/2026
ACC-104114,integrations_salesforce,70,2023-10-11,2023-11-10
ACC-104114,custom_reports,108,2025-11-15,30/11/2025
ACC-104114,billing_portal,24,2024-10-24,08-Feb-2026
ACC-104114,in_app_chat_support,73,05-Dec-2024,
ACC-104114,sandbox_environment,68,2023-05-03,2025-07-05
ACC-101637,api_access,16,07/24/2024,11/24/2024
ACC-101637,sso_login,279,2024-12-25,
ACC-101637,data_export,5,2024-08-27,2025-02-20
ACC-101637,audit_logs,71,2024/10/16,16-Mar-2025
ACC-101637,webhooks,3,23-Jun-2024,2024-11-19
ACC-101637,advanced_analytics,13,2024-12-14,25/03/2025
ACC-101637,bulk_import,35,03-Nov-2024,2025-03-26
ACC-101637,custom_branding,58,2024-12-31,05-Mar-2025
ACC-101667,in_app_chat_support,9,04/17/2026,05/18/2026
ACC-101667,sandbox_environment,34,2026-03-14,2026-05-13
ACC-103173,dashboard,141,13/11/2022,2023-01-12
ACC-103173,api_access,103,2023-03-15,
ACC-103173,integrations_slack,47,2022-09-15,2022-10-04
ACC-103173,integrations_salesforce,31,12/07/2022,2022-11-23
ACC-103173,custom_reports,23,19/07/2022,11/18/2022
ACC-103173,sso_login,24,07-Aug-2022,09/01/2023
ACC-103173,workflow_automation,3,30/01/2023,2023-03-15
ACC-103173,audit_logs,7,2022-09-18,2022-11-16
ACC-103173,webhooks,48,10/12/2022,2023-01-15
ACC-103173,in_app_chat_support,31,2022-06-06,2022-07-20
ACC-103173,advanced_analytics,17,2022-06-23,2022-07-29
ACC-103173,sandbox_environment,6,05/19/2022,12/02/2022
ACC-104625,api_access,59,2025-06-10,2025-08-22
ACC-104625,integrations_slack,20,04/08/2024,01/19/2025
ACC-104625,integrations_salesforce,28,2024/09/28,01/10/2025
ACC-104625,data_export,117,04/05/2025,2025-08-29
ACC-104625,billing_portal,23,2025-06-11,2025/07/24
ACC-104625,advanced_analytics,143,08/10/2025,2025/10/28
ACC-101347,api_access,9,12/09/2025,2025-10-22
ACC-101347,sso_login,51,2026-03-21,2026-05-10
ACC-101347,workflow_automation,71,2025-10-17,2026-05-29
ACC-101347,data_export,3,02/09/2025,14-Oct-2025
ACC-101347,audit_logs,22,2024-09-07,20-Oct-2025
ACC-101347,billing_portal,28,2024-08-15,04/19/2025
ACC-101347,sandbox_environment,20,08/15/2024,2026-04-01
ACC-104747,dashboard,12,12/07/2025,17/02/2026
ACC-104747,api_access,7,13/10/2024,09/26/2025
ACC-104747,team_permissions,18,04/11/2025,02/07/2026
ACC-104747,data_export,12,2025-03-19,2025/06/16
ACC-104747,mobile_app,39,03/09/2026,30-Apr-2026
ACC-104747,audit_logs,181,12/22/2025,05/04/2026
ACC-104747,webhooks,13,2024-08-01,2026-03-22
ACC-104747,advanced_analytics,9,17/03/2025,2025-12-17
ACC-103230,dashboard,39,2023-10-21,2023-12-08
ACC-103230,custom_reports,23,2023-11-10,21-Nov-2023
ACC-103230,sso_login,66,26/10/2023,02-Nov-2023
ACC-103230,workflow_automation,39,2023-09-13,2023-10-24
ACC-103230,mobile_app,9,16-Oct-2023,11/04/2023
ACC-103230,billing_portal,24,11/10/2023,11/11/2023
ACC-103230,in_app_chat_support,56,2023-12-09,2023-12-11
ACC-103230,advanced_analytics,109,2023-10-04,2023-12-04
ACC-103230,custom_branding,6,09/27/2023,10/17/2023
ACC-104269,dashboard,38,17/01/2024,2024-08-18
ACC-104269,integrations_slack,136,2024-02-16,04/13/2024
ACC-104269,integrations_salesforce,52,2024-02-11,2024-07-19
ACC-104269,custom_reports,147,27/04/2024,2024-07-25
ACC-104269,team_permissions,7,02-Feb-2024,17/02/2024
ACC-104269,webhooks,20,2024-08-30,31-Aug-2024
ACC-104269,advanced_analytics,30,2024-08-06,2024-08-26
ACC-104671,dashboard,67,19-May-2026,21/05/2026
ACC-104671,integrations_slack,15,2026-04-19,2026-05-08
ACC-104671,integrations_salesforce,21,2025-11-02,2026-01-08
ACC-104671,custom_reports,76,2025-10-09,2026/01/03
ACC-104671,workflow_automation,88,2025-12-21,2026-02-26
ACC-104671,webhooks,7,12-May-2026,2026-05-19
ACC-104671,in_app_chat_support,5,05/27/2026,2026-05-31
ACC-104671,advanced_analytics,19,2026-03-11,11/04/2026
ACC-103232,integrations_slack,22,2024-07-01,08/24/2025
ACC-103232,custom_reports,79,26/09/2023,2024/11/04
ACC-103232,data_export,33,2025-08-02,2025-12-07
ACC-103232,webhooks,22,2025-07-07,13/11/2025
ACC-103232,advanced_analytics,47,2025-08-18,12/17/2025
ACC-103232,bulk_import,23,21/08/2025,2025-10-28
ACC-100703,api_access,53,01/28/2026,17/03/2026
ACC-100703,custom_reports,10,01-Aug-2025,2026-03-03
ACC-100703,workflow_automation,56,01/20/2026,2026-04-11
ACC-100703,audit_logs,93,2026-03-19,2026-03-27
ACC-100703,billing_portal,98,03-Sep-2025,2025-09-30
ACC-100703,in_app_chat_support,13,2026-01-14,05/23/2026
ACC-100703,bulk_import,24,27-Dec-2025,02-Apr-2026
ACC-100703,custom_branding,16,2026-01-26,23-Mar-2026
ACC-100703,sandbox_environment,41,2026-01-11,12-Jan-2026
ACC-104848,integrations_slack,6,21-Dec-2025,2026-01-17
ACC-104848,sso_login,32,2026-02-22,
ACC-104848,data_export,3,2026-01-29,15/05/2026
ACC-104848,in_app_chat_support,68,2026/05/20,2026-05-31
ACC-104848,bulk_import,37,26/12/2025,03/30/2026
ACC-104848,sandbox_environment,30,2025-11-19,2026-03-27
ACC-103291,api_access,18,2025-03-28,2025-04-12
ACC-103291,workflow_automation,86,2024-03-09,28/10/2024
ACC-103291,data_export,22,04/01/2025,
ACC-103291,in_app_chat_support,11,2024/06/26,2025-03-26
ACC-103291,advanced_analytics,33,09/19/2024,2025-02-10
ACC-103673,dashboard,18,2023-01-23,23/08/2025
ACC-103673,integrations_slack,10,12/03/2022,
ACC-103673,mobile_app,24,04/07/2024,2025-08-20
ACC-103673,in_app_chat_support,16,2026-05-30,31/05/2026
ACC-103673,bulk_import,16,2024/04/08,2024-07-06
ACC-102408,integrations_slack,22,2023-11-12,05/27/2024
ACC-102408,custom_reports,10,2025-11-05,12/25/2025
ACC-102408,sso_login,15,28-Jan-2025,2025-02-06
ACC-102408,webhooks,26,2024-02-29,2025-04-19
ACC-102408,in_app_chat_support,24,2025-09-19,2025-12-01
ACC-102408,bulk_import,30,2025/06/15,19/04/2026
ACC-102408,sandbox_environment,64,2025-05-30,07/07/2025
ACC-101327,dashboard,27,2024-09-04,2025-12-28
ACC-101327,api_access,22,10/08/2023,2023-12-20
ACC-101327,integrations_slack,81,2024/09/13,2025-12-26
ACC-101327,sso_login,21,2025-02-16,15/03/2026
ACC-101327,workflow_automation,77,2025-12-10,01/31/2026
ACC-101327,data_export,49,02/08/2025,2026-01-11
ACC-101327,mobile_app,21,2026-01-20,2026-02-12
ACC-101327,audit_logs,114,2024-04-22,03/12/2025
ACC-101327,webhooks,2,2024-12-05,09/09/2025
ACC-101327,billing_portal,13,2024-10-17,2025-02-10
ACC-101327,in_app_chat_support,20,08-May-2024,2025-06-16
ACC-101327,advanced_analytics,26,2023-07-20,05/11/2024
ACC-101327,bulk_import,14,2024-05-02,2026/05/04
ACC-105667,api_access,12,05/08/2024,11-May-2024
ACC-105667,custom_reports,29,2024-03-17,2024-04-14
ACC-105667,sso_login,34,2024-03-26,01/04/2024
ACC-105667,sandbox_environment,8,03/20/2024,05-Apr-2024
ACC-104983,api_access,46,13/04/2025,27/10/2025
ACC-104983,team_permissions,25,2025-04-10,22/01/2026
ACC-104983,audit_logs,54,08/24/2025,2026/03/30
ACC-104983,billing_portal,11,2025-12-12,03/07/2026
ACC-104983,in_app_chat_support,10,2026/04/08,2026-04-30
ACC-104983,custom_branding,93,2026-05-14,2026-05-21
ACC-105080,integrations_salesforce,23,2024-10-07,06/20/2025
ACC-105080,team_permissions,8,20-Apr-2025,06/17/2025
ACC-105080,mobile_app,35,2024-10-18,2025-07-03
ACC-105080,webhooks,84,2025-03-18,11/12/2025
ACC-105080,advanced_analytics,30,2025-11-09,2025-11-27
ACC-105080,bulk_import,6,2025-09-10,2025-10-29
ACC-100986,dashboard,45,2023-08-04,2025-03-29
ACC-100986,integrations_salesforce,100,2025-07-22,2026-04-15
ACC-100986,data_export,12,2025-01-06,2026-01-06
ACC-100986,billing_portal,6,2024-08-27,03-Oct-2025
ACC-100986,advanced_analytics,28,2025-10-07,01/02/2026
ACC-100986,bulk_import,9,2025-03-15,2026-05-24
ACC-100986,custom_branding,12,03/24/2025,2025-11-16
ACC-105520,workflow_automation,82,2025-05-01,2026-01-07
ACC-105520,data_export,22,01/07/2025,08/23/2025
ACC-105520,mobile_app,19,30/06/2025,2026-01-06
ACC-105520,audit_logs,39,2025-01-24,2025-10-07
ACC-105520,advanced_analytics,38,2025-04-27,2025-11-15
ACC-105520,bulk_import,22,12/07/2025,2025-12-25
ACC-105228,dashboard,52,2022-11-18,2023-01-11
ACC-105228,custom_reports,20,2023-11-18,2024-12-30
ACC-105228,team_permissions,45,21/11/2024,2025-02-27
ACC-105228,sso_login,4,2025-05-18,2025-05-18
ACC-105228,data_export,11,2023-09-12,2024/02/10
ACC-105228,mobile_app,48,19-Sep-2022,2023-02-22
ACC-105036,integrations_slack,47,24/04/2026,2026-05-08
ACC-105036,integrations_salesforce,64,11-May-2026,2026-05-31
ACC-105036,custom_reports,11,01/13/2026,2026-05-12
ACC-105036,team_permissions,13,06/27/2025,2025-08-29
ACC-105036,sso_login,3,06/02/2024,15/03/2026
ACC-105036,workflow_automation,7,2025-09-29,30/10/2025
ACC-105036,mobile_app,50,2024-10-30,2026-03-03
ACC-105036,webhooks,27,2024-07-30,13/11/2025
ACC-105036,advanced_analytics,109,11-Jul-2025,2026-04-17
ACC-104049,dashboard,7,2023-08-15,2026-01-02
ACC-104049,api_access,16,03-Jun-2023,01/09/2024
ACC-104049,integrations_slack,90,2025-02-05,11-Jan-2026
ACC-104049,sso_login,33,2025-01-03,29-Jan-2025
ACC-104049,workflow_automation,19,2022-11-16,2025-01-01
ACC-104049,data_export,11,25/08/2023,2024-07-18
ACC-104049,mobile_app,10,2025-03-04,11/20/2025
ACC-104049,in_app_chat_support,59,2025-07-21,2025-12-28
ACC-104049,advanced_analytics,162,2024-09-23,06/12/2025
ACC-104049,bulk_import,82,2023-03-26,09/02/2023
ACC-104049,custom_branding,39,2026-04-10,05/13/2026
ACC-103485,team_permissions,83,2024-12-01,2025-12-10
ACC-103485,audit_logs,8,14/01/2025,2025/12/01
ACC-103485,webhooks,53,2026-04-12,2026-05-25
ACC-103485,bulk_import,28,2026-01-05,2026-02-09
ACC-103485,custom_branding,28,2026-02-13,2026-03-29
ACC-102474,dashboard,7,29/07/2024,09/01/2024
ACC-102474,api_access,30,2024-08-28,2024-09-07
ACC-102474,integrations_slack,23,2024/09/12,13-Sep-2024
ACC-102474,custom_reports,6,2024-09-01,2024-09-25
ACC-102474,sso_login,8,2024-07-31,2024-08-12
ACC-102474,data_export,5,2024-08-16,08/20/2024
ACC-102474,billing_portal,18,2024-08-31,07-Sep-2024
ACC-102474,bulk_import,31,2024-09-20,21-Sep-2024
ACC-102474,custom_branding,14,2024/09/07,2024-09-09
ACC-103873,mobile_app,37,2024-11-16,2024/11/21
ACC-103873,audit_logs,27,2024-11-17,2024-11-24
ACC-103873,billing_portal,18,2024-11-27,2024-12-04
ACC-103873,bulk_import,98,2024-11-10,
ACC-103873,sandbox_environment,43,2024-12-05,2024-12-06
ACC-101198,api_access,40,2026-02-09,2026-03-13
ACC-101198,team_permissions,6,2025-10-29,02/08/2026
ACC-101198,workflow_automation,17,07/17/2024,2025-09-18
ACC-101198,audit_logs,38,2024-09-04,2025-01-24
ACC-101198,webhooks,19,2025-01-23,2025-12-08
ACC-101198,billing_portal,60,2025-07-31,03-Apr-2026
ACC-101198,bulk_import,10,2025/04/23,2025-12-23
ACC-104181,dashboard,64,2025-12-28,04/13/2026
ACC-104181,api_access,1,2025-09-11,13/01/2026
ACC-104181,integrations_slack,19,2025-04-26,05/26/2026
ACC-104181,integrations_salesforce,108,2025-12-11,2026-02-21
ACC-104181,custom_reports,15,07/10/2024,2026-03-03
ACC-104181,sso_login,14,2026-05-26,2026/05/31
ACC-104181,workflow_automation,96,2024-09-26,2024-12-20
ACC-104181,data_export,41,20-Mar-2025,06/10/2025
ACC-104181,bulk_import,107,2025-11-16,23-Nov-2025
ACC-101518,api_access,183,2023-12-10,12/28/2023
ACC-101518,integrations_slack,6,17/12/2023,19-Dec-2023
ACC-101518,team_permissions,20,2023-12-16,2023-12-17
ACC-101518,workflow_automation,13,29/12/2023,30/12/2023
ACC-101518,audit_logs,199,12/19/2023,12/22/2023
ACC-101518,billing_portal,42,2023-12-25,2023-12-27
ACC-101799,dashboard,11,07/21/2024,2024-08-09
ACC-101799,integrations_salesforce,26,16/12/2024,2025-09-14
ACC-101799,custom_reports,36,03/26/2025,2025-09-26
ACC-101799,data_export,82,07/30/2023,2025/09/28
ACC-101799,webhooks,32,01/02/2025,2026/04/05
ACC-101799,advanced_analytics,78,2024-05-15,2024-08-20
ACC-101799,bulk_import,9,2023-03-18,15/03/2024
ACC-101014,dashboard,29,2024-05-31,08-May-2025
ACC-101014,api_access,53,06-Oct-2023,2024-04-10
ACC-101014,integrations_slack,5,07/01/2023,2023-09-30
ACC-101014,team_permissions,16,2026-04-19,2026-05-12
ACC-101014,data_export,17,2023/10/30,2026-02-22
ACC-101014,audit_logs,68,2025-11-25,2026-03-31
ACC-101014,billing_portal,9,03/30/2023,2023-05-21
ACC-101014,advanced_analytics,32,2024-04-16,2024-09-13
ACC-101014,custom_branding,43,2025-02-03,22/05/2026
ACC-101014,sandbox_environment,28,24/12/2023,2026-05-08
ACC-100128,api_access,4,2025-09-25,2025-10-16
ACC-100128,sso_login,42,01/12/2024,2025-06-16
ACC-100128,bulk_import,6,09/15/2025,2025-09-17
ACC-100128,sandbox_environment,153,2023-11-25,2024-12-05
ACC-101364,integrations_slack,26,25/04/2024,2025-05-09
ACC-101364,custom_reports,15,2025-04-23,2025-05-31
ACC-101364,sso_login,3,2023-05-22,2024-12-01
ACC-101364,workflow_automation,74,2023-11-12,25-Jan-2025
ACC-101364,data_export,41,2023-12-26,07/06/2024
ACC-101364,mobile_app,233,06/20/2022,2023-08-13
ACC-101364,audit_logs,17,11/13/2023,08/13/2025
ACC-101364,in_app_chat_support,30,23-Jan-2023,2024-08-13
ACC-101364,advanced_analytics,35,2023-01-02,2024-12-03
ACC-101364,custom_branding,119,2024-01-23,01/26/2025
ACC-104676,dashboard,10,01/17/2024,2024-03-02
ACC-104676,custom_reports,17,2025-12-10,2026-03-18
ACC-104676,data_export,12,2025-01-25,2026-04-25
ACC-104676,audit_logs,8,30/08/2023,2024-10-06
ACC-104676,webhooks,24,2025-03-06,05/24/2025
ACC-104676,billing_portal,37,2025-07-19,2026-04-13
ACC-104676,in_app_chat_support,56,02/26/2026,18/03/2026
ACC-100891,dashboard,32,31-Oct-2023,27/11/2025
ACC-100891,api_access,124,2024-04-21,26-Dec-2025
ACC-100891,integrations_salesforce,11,2026-02-17,2026-04-14
ACC-100891,team_permissions,23,09/23/2024,2024-10-17
ACC-100891,data_export,52,2025-05-21,2026-01-27
ACC-100891,mobile_app,86,2025-06-24,2026-04-03
ACC-100891,audit_logs,39,2023-12-08,08/25/2024
ACC-100891,advanced_analytics,36,2026-05-10,2026-05-14
ACC-100891,custom_branding,22,08/22/2025,04/26/2026
ACC-102793,dashboard,34,2026-02-26,2026-05-02
ACC-102793,sandbox_environment,6,03/12/2026,2026-04-28
ACC-105105,api_access,50,14-May-2026,2026-05-31
ACC-105105,data_export,36,2025-11-10,2026/01/21
ACC-105105,mobile_app,163,01/29/2026,2026-05-14
ACC-105105,advanced_analytics,13,2025-10-18,2026-04-28
ACC-105105,sandbox_environment,11,02-Oct-2025,2026-05-29
ACC-105798,dashboard,31,2026-01-25,2026-05-27
ACC-105798,integrations_salesforce,17,2025-01-02,2025-09-28
ACC-105798,team_permissions,44,02/19/2026,2026-03-04
ACC-105798,workflow_automation,17,05/11/2024,2025-12-31
ACC-105798,data_export,18,2026-04-22,2026-05-05
ACC-105798,advanced_analytics,44,03/05/2026,2026-04-25
ACC-105798,bulk_import,74,2025-10-18,2026-05-13
ACC-105213,sso_login,78,08/27/2025,2025-09-11
ACC-105213,in_app_chat_support,17,2025-08-13,2025-08-30
ACC-105213,advanced_analytics,134,2025-09-03,2025-09-10
ACC-105213,sandbox_environment,7,2025-09-10,2025-09-10
ACC-103249,integrations_salesforce,25,2022-11-12,2023-06-11
ACC-103249,team_permissions,79,2025/04/14,04/21/2025
ACC-103249,webhooks,33,20/03/2025,01-May-2025
ACC-103249,advanced_analytics,9,03-Mar-2024,
ACC-103249,custom_branding,25,2023-08-22,04/12/2025
ACC-101208,api_access,54,29-Apr-2026,2026-05-06
ACC-101208,audit_logs,30,24-Feb-2026,2026-04-13
ACC-101208,billing_portal,36,2025-09-29,2026-02-05
ACC-101208,custom_branding,17,04/06/2026,
ACC-101208,sandbox_environment,6,2026-04-19,04/22/2026
ACC-103868,custom_reports,5,2022-10-29,2023-01-31
ACC-103868,data_export,14,11/17/2022,17-Dec-2022
ACC-103868,audit_logs,29,10/03/2022,2022-11-23
ACC-103868,advanced_analytics,41,2022-11-28,2022-12-25
ACC-103868,custom_branding,92,2022-12-10,2022-12-14
ACC-104065,team_permissions,12,2025-07-04,2025/10/25
ACC-104065,workflow_automation,27,09/28/2025,2025-10-16
ACC-104065,mobile_app,26,2025-06-24,2025-07-27
ACC-104065,billing_portal,56,2025-06-02,04/06/2025
ACC-104065,advanced_analytics,7,2025-08-26,
ACC-104065,custom_branding,85,2025-10-23,2025-10-23
ACC-105201,dashboard,35,2026/01/04,2026-02-25
ACC-105201,api_access,19,26/08/2023,2026-01-07
ACC-105201,integrations_salesforce,8,24-Sep-2025,2025-12-05
ACC-105201,custom_reports,10,2023-07-17,2024-03-23
ACC-105201,webhooks,34,13/04/2025,29/09/2025
ACC-105201,billing_portal,22,26/02/2026,04/03/2026
ACC-105201,advanced_analytics,2,2023-07-24,10/17/2023
ACC-105201,bulk_import,8,2023-02-07,2023-11-23
ACC-101239,integrations_slack,15,03/30/2026,31-Mar-2026
ACC-101239,custom_reports,24,2026-05-31,05/31/2026
ACC-101239,team_permissions,59,2025-06-30,2026-04-22
ACC-101239,data_export,93,12/08/2024,2025-03-17
ACC-101239,mobile_app,35,05/25/2024,06/16/2024
ACC-101239,audit_logs,8,2025-03-21,2026-01-30
ACC-102289,integrations_salesforce,21,2023-01-21,28/12/2023
ACC-102289,team_permissions,92,27-Nov-2023,2024-04-05
ACC-102289,data_export,50,2023-12-05,18/03/2025
ACC-102289,mobile_app,109,30/04/2023,2024-12-25
ACC-102289,webhooks,97,03/01/2023,
ACC-102289,billing_portal,23,2024-04-11,18/05/2024
ACC-102289,bulk_import,23,2024-01-08,2024-09-03
ACC-102740,dashboard,60,06-Oct-2025,2026-03-28
ACC-102740,integrations_slack,60,2026-02-20,2026-05-21
ACC-102740,integrations_salesforce,4,2025-11-12,2025-11-13
ACC-102740,custom_reports,43,24/05/2025,2025-10-13
ACC-102740,team_permissions,32,2025-08-05,2025/09/01
ACC-102740,workflow_automation,4,2025-12-22,08/04/2026
ACC-102740,mobile_app,18,2025-10-13,2026-01-02
ACC-102740,audit_logs,8,2026-05-21,2026-05-29
ACC-102740,webhooks,28,2025-12-05,2026-01-24
ACC-102740,billing_portal,53,01/05/2026,13/05/2026
ACC-102740,in_app_chat_support,12,2025-05-10,07-May-2026
ACC-102740,bulk_import,10,01/12/2026,02/20/2026
ACC-100275,dashboard,11,26-May-2026,2026-05-27
ACC-100275,integrations_salesforce,73,2022-10-22,06/03/2023
ACC-100275,custom_reports,117,11/25/2025,03/25/2026
ACC-100275,sso_login,14,2025-09-04,2025-11-01
ACC-100275,workflow_automation,22,2024-03-16,2025-10-22
ACC-100275,bulk_import,16,2025-07-30,2025-10-23
ACC-101035,team_permissions,37,2025-07-24,2025/10/14
ACC-101035,in_app_chat_support,2,2023-11-25,2025-02-26
ACC-101035,sandbox_environment,83,15/01/2025,04/02/2025
ACC-101229,integrations_slack,110,2022-07-22,2024-10-10
ACC-101229,custom_reports,32,17-Nov-2022,11/27/2022
ACC-101229,workflow_automation,5,2025-03-28,10/30/2025
ACC-101229,data_export,65,03-Nov-2025,2026-03-26
ACC-101229,webhooks,60,2024-01-20,12/20/2024
ACC-101229,billing_portal,5,07-Aug-2025,11/25/2025
ACC-101229,advanced_analytics,5,16/03/2022,2026-04-09
ACC-101008,dashboard,16,2025/10/04,2025-12-02
ACC-101008,api_access,177,2026-01-16,09/05/2026
ACC-101008,team_permissions,36,20-May-2026,2026-06-01
ACC-101008,sso_login,34,2025-12-25,2026-04-06
ACC-101008,workflow_automation,18,2026-03-05,01-May-2026
ACC-101008,audit_logs,76,2026-03-31,2026-05-11
ACC-101008,webhooks,10,12/14/2025,03/05/2026
ACC-101008,advanced_analytics,11,2025-10-24,2026-01-16
ACC-101008,bulk_import,11,2025-10-12,02/20/2026
ACC-103828,api_access,38,21-Dec-2023,20/11/2025
ACC-103828,sso_login,38,01/10/2024,2024/05/25
ACC-103828,workflow_automation,307,06/13/2025,2025-12-06
ACC-103828,mobile_app,8,30/12/2024,09/14/2025
ACC-103828,audit_logs,15,25-May-2025,2025-10-09
ACC-103828,bulk_import,12,2024-03-25,2026-02-17
ACC-103828,custom_branding,31,2025/10/10,2026/02/08
ACC-102532,integrations_slack,253,2023/09/02,2025-12-18
ACC-102532,team_permissions,48,08/01/2025,2025-11-29
ACC-102532,data_export,153,28-Nov-2023,30-Oct-2025
ACC-102532,mobile_app,34,2025/07/30,04/01/2026
ACC-102532,audit_logs,34,2024-02-21,04/16/2025
ACC-102532,bulk_import,84,2022-12-20,2023-01-23
ACC-102532,custom_branding,43,2024-12-04,2025-07-10
ACC-101058,api_access,63,2025-07-29,06/08/2025
ACC-101058,webhooks,28,2025-07-16,
ACC-101058,advanced_analytics,13,2025-04-02,2025-04-04
ACC-104513,dashboard,27,09/25/2023,2024-02-04
ACC-104513,team_permissions,1,2023-05-18,2023-06-10
ACC-104513,sso_login,39,2023-07-08,2024-02-06
ACC-104513,data_export,24,13-Jan-2024,2024/03/14
ACC-104513,in_app_chat_support,11,2024-01-27,02/06/2024
ACC-100281,integrations_slack,41,2024-03-17,2024-07-25
ACC-100281,integrations_salesforce,10,2025-03-01,2025/05/20
ACC-100281,custom_reports,102,2026-03-19,05/16/2026
ACC-100281,team_permissions,81,2025/03/25,2026-03-27
ACC-100281,workflow_automation,2,09/14/2024,03/01/2026
ACC-100281,data_export,53,11/03/2024,2025-11-13
ACC-100281,audit_logs,20,2025-01-08,2025-07-24
ACC-100281,webhooks,18,2025-06-21,2026-03-23
ACC-100281,billing_portal,52,14-Jun-2024,09-Dec-2025
ACC-100281,sandbox_environment,80,2026-01-11,2026-04-24
ACC-101043,api_access,18,09/20/2023,2024-03-29
ACC-101043,integrations_slack,64,24/10/2023,29-Dec-2023
ACC-101043,sso_login,9,02/01/2024,2024-02-05
ACC-101043,workflow_automation,83,2023-12-19,2024-03-02
ACC-101043,data_export,43,2023-10-17,2024-01-10
ACC-101043,audit_logs,80,17/01/2024,2024-03-02
ACC-101043,billing_portal,1,2023-10-16,2024-02-01
ACC-101043,custom_branding,48,2023-09-29,2024-03-18
ACC-101316,sso_login,89,07/20/2025,2025-09-26
ACC-101316,advanced_analytics,143,2025-03-30,03/21/2026
ACC-101316,sandbox_environment,21,2025/12/28,
ACC-100968,api_access,40,2025/09/30,2026-01-12
ACC-100968,integrations_slack,20,2024-05-08,2026-01-05
ACC-100968,sso_login,28,09/26/2025,02/17/2026
ACC-100968,workflow_automation,19,2024-08-28,16-Dec-2024
ACC-100968,audit_logs,14,2026/05/03,2026-05-15
ACC-100968,advanced_analytics,86,08/04/2025,
ACC-100968,custom_branding,28,03/21/2026,06-May-2026
ACC-102381,api_access,26,24/02/2024,13-May-2025
ACC-102381,integrations_slack,39,2023-05-26,08/24/2023
ACC-102381,sso_login,64,2024-11-20,2024-11-29
ACC-102381,audit_logs,14,04/17/2024,12/23/2024
ACC-102381,in_app_chat_support,230,05/22/2025,05/24/2025
ACC-102381,advanced_analytics,8,15/05/2025,2025-07-10
ACC-102381,bulk_import,11,2024-04-02,08-Apr-2024
ACC-102381,custom_branding,29,2024-11-24,2024-11-30
